command,package_name,label
remark . -qfo && prettier . -w --log-level warn && xo --fix,hast-util-embedded-3.0.0,0
node --conditions development test.js,hast-util-embedded-3.0.0,0
c8 --100 --reporter lcov npm run test-api,hast-util-embedded-3.0.0,0
npm run build && npm run format && npm run test-coverage,hast-util-embedded-3.0.0,0
npm run build && npm run format,hast-util-find-and-replace-5.0.1,0
tsc --build --clean && tsc --build && type-coverage,hast-util-find-and-replace-5.0.1,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,hast-util-find-and-replace-5.0.1,0
node --conditions development test.js,hast-util-find-and-replace-5.0.1,0
c8 --100 --reporter lcov npm run test-api,hast-util-find-and-replace-5.0.1,0
npm run build && npm run format && npm run test-coverage,hast-util-find-and-replace-5.0.1,0
tsc --build --clean && tsc --build && type-coverage,hast-util-from-dom-5.0.1,0
remark --frail --quiet --output -- . && prettier --log-level warn --write -- . && xo --fix,hast-util-from-dom-5.0.1,0
node --conditions development test/index.js,hast-util-from-dom-5.0.1,0
c8 --100 --reporter lcov -- npm run test-api,hast-util-from-dom-5.0.1,0
npm run build && npm run format && npm run test-coverage,hast-util-from-dom-5.0.1,0
npm run build && npm run format,hast-util-from-html-2.0.3,0
tsc --build --clean && tsc --build && type-coverage,hast-util-from-html-2.0.3,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,hast-util-from-html-2.0.3,0
node --conditions development test/index.js,hast-util-from-html-2.0.3,0
c8 --100 --reporter lcov npm run test-api,hast-util-from-html-2.0.3,0
npm run build && npm run format && npm run test-coverage,hast-util-from-html-2.0.3,0
npm run build && npm run format,hast-util-from-html-isomorphic-2.0.0,0
tsc --build --clean && tsc --build && type-coverage,hast-util-from-html-isomorphic-2.0.0,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,hast-util-from-html-isomorphic-2.0.0,0
node --conditions development --conditions browser -r ./test/dom.cjs test/index.js,hast-util-from-html-isomorphic-2.0.0,0
node --conditions development test/index.js,hast-util-from-html-isomorphic-2.0.0,0
node --conditions development --conditions worker test/index.js,hast-util-from-html-isomorphic-2.0.0,0
npm run test-browser && npm run test-node && npm run test-worker,hast-util-from-html-isomorphic-2.0.0,0
c8 --100 --reporter lcov npm run test-api,hast-util-from-html-isomorphic-2.0.0,0
npm run build && npm run format && npm run test-coverage,hast-util-from-html-isomorphic-2.0.0,0
tsc --build --clean && tsc --build && type-coverage,hast-util-from-parse5-8.0.3,0
remark --frail --quiet --output -- . && prettier --log-level warn --write -- . && xo --fix,hast-util-from-parse5-8.0.3,0
node --conditions development test/index.js,hast-util-from-parse5-8.0.3,0
c8 --100 --reporter lcov -- npm run test-api,hast-util-from-parse5-8.0.3,0
npm run build && npm run format && npm run test-coverage,hast-util-from-parse5-8.0.3,0
npm run build && npm run format,hast-util-has-property-3.0.0,0
tsc --build --clean && tsc --build && type-coverage && tsd,hast-util-has-property-3.0.0,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,hast-util-has-property-3.0.0,0
node --conditions development test.js,hast-util-has-property-3.0.0,0
c8 --100 --reporter lcov npm run test-api,hast-util-has-property-3.0.0,0
npm run build && npm run format && npm run test-coverage,hast-util-has-property-3.0.0,0
npm run build && npm run format,hast-util-heading-rank-3.0.0,0
tsc --build --clean && tsc --build && type-coverage,hast-util-heading-rank-3.0.0,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,hast-util-heading-rank-3.0.0,0
node --conditions development test.js,hast-util-heading-rank-3.0.0,0
c8 --100 --reporter lcov npm run test-api,hast-util-heading-rank-3.0.0,0
npm run build && npm run format && npm run test-coverage,hast-util-heading-rank-3.0.0,0
npm run build && npm run format,hast-util-is-element-3.0.0,0
tsc --build --clean && tsc --build && tsd && type-coverage,hast-util-is-element-3.0.0,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,hast-util-is-element-3.0.0,0
node --conditions development test.js,hast-util-is-element-3.0.0,0
c8 --100 --reporter lcov npm run test-api,hast-util-is-element-3.0.0,0
npm run build && npm run format && npm run test-coverage,hast-util-is-element-3.0.0,0
npm run build && npm run format,hast-util-parse-selector-4.0.0,0
tsc --build --clean && tsc --build && type-coverage && tsd,hast-util-parse-selector-4.0.0,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,hast-util-parse-selector-4.0.0,0
node --conditions development test.js,hast-util-parse-selector-4.0.0,0
c8 --100 --reporter lcov npm run test-api,hast-util-parse-selector-4.0.0,0
npm run build && npm run format && npm run test-coverage,hast-util-parse-selector-4.0.0,0
npm run build && npm run format,hast-util-phrasing-3.0.1,0
tsc --build --clean && tsc --build && type-coverage,hast-util-phrasing-3.0.1,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,hast-util-phrasing-3.0.1,0
node --conditions development test.js,hast-util-phrasing-3.0.1,0
c8 --100 --reporter lcov npm run test-api,hast-util-phrasing-3.0.1,0
npm run build && npm run format && npm run test-coverage,hast-util-phrasing-3.0.1,0
tsc --build --clean && tsc --build && type-coverage,hast-util-raw-9.1.0,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,hast-util-raw-9.1.0,0
node --conditions development test.js,hast-util-raw-9.1.0,0
c8 --100 --reporter lcov npm run test-api,hast-util-raw-9.1.0,0
npm run build && npm run format && npm run test-coverage,hast-util-raw-9.1.0,0
tsc --build --clean && tsc --build && type-coverage,hast-util-sanitize-5.0.2,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,hast-util-sanitize-5.0.2,0
node --conditions development test/index.js,hast-util-sanitize-5.0.2,0
c8 --100 --reporter lcov npm run test-api,hast-util-sanitize-5.0.2,0
npm run build && npm run format && npm run test-coverage,hast-util-sanitize-5.0.2,0
tsc --build --clean && tsc --build && type-coverage,hast-util-select-6.0.4,0
remark --frail --output --quiet -- . && prettier --log-level warn --write -- . && xo --fix,hast-util-select-6.0.4,0
npm run build && npm run format,hast-util-select-6.0.4,0
node --conditions development test/index.js,hast-util-select-6.0.4,0
c8 --100 --reporter lcov npm run test-api,hast-util-select-6.0.4,0
npm run build && npm run format && npm run test-coverage,hast-util-select-6.0.4,0
eslint .,hast-util-table-cell-style-0.2.1,0
npm run lint,hast-util-table-cell-style-0.2.1,0
jest,hast-util-table-cell-style-0.2.1,0
prettier --write '**/*.js',hast-util-table-cell-style-0.2.1,0
tsc --build --clean && tsc --build && type-coverage,hast-util-to-estree-3.1.3,0
remark --frail --output --quiet -- . && prettier --log-level warn --write -- . && xo --fix,hast-util-to-estree-3.1.3,0
node --conditions development test.js,hast-util-to-estree-3.1.3,0
c8 --100 --reporter lcov -- npm run test-api,hast-util-to-estree-3.1.3,0
npm run build && npm run format && npm run test-coverage,hast-util-to-estree-3.1.3,0
tsc --build --clean && tsc --build && type-coverage,hast-util-to-html-9.0.5,0
remark --frail --output --quiet -- . && prettier --log-level warn --write -- . && xo --fix,hast-util-to-html-9.0.5,0
node --conditions development test/index.js,hast-util-to-html-9.0.5,0
c8 --100 --reporter lcov -- npm run test-api,hast-util-to-html-9.0.5,0
npm run build && npm run format && npm run test-coverage,hast-util-to-html-9.0.5,0
tsc --build --clean && tsc --build && type-coverage,hast-util-to-jsx-runtime-2.3.6,0
remark --frail --output --quiet -- . && prettier --log-level warn --write -- . && xo --fix,hast-util-to-jsx-runtime-2.3.6,0
esbuild --bundle --format=esm --minify --outfile=example/hast-util-to-jsx-runtime.min.js --target=es2020 .,hast-util-to-jsx-runtime-2.3.6,0
npm run build && npm run format,hast-util-to-jsx-runtime-2.3.6,0
node --conditions development test/index.js,hast-util-to-jsx-runtime-2.3.6,0
c8 --100 --reporter lcov -- npm run test-api,hast-util-to-jsx-runtime-2.3.6,0
npm run generate && npm run build && npm run format && npm run test-coverage,hast-util-to-jsx-runtime-2.3.6,0
npm run build && npm run format,hast-util-to-nlcst-4.0.0,0
tsc --build --clean && tsc --build && type-coverage,hast-util-to-nlcst-4.0.0,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,hast-util-to-nlcst-4.0.0,0
node --conditions development test/index.js,hast-util-to-nlcst-4.0.0,0
c8 --100 --reporter lcov npm run test-api,hast-util-to-nlcst-4.0.0,0
npm run build && npm run format && npm run test-coverage,hast-util-to-nlcst-4.0.0,0
npm run build && npm run format,hast-util-to-parse5-8.0.0,0
tsc --build --clean && tsc --build && type-coverage,hast-util-to-parse5-8.0.0,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,hast-util-to-parse5-8.0.0,0
node --conditions development test.js,hast-util-to-parse5-8.0.0,0
c8 --100 --reporter lcov npm run test-api,hast-util-to-parse5-8.0.0,0
npm run build && npm run format && npm run test-coverage,hast-util-to-parse5-8.0.0,0
npm run build && npm run format,hast-util-to-text-4.0.2,0
tsc --build --clean && tsc --build && type-coverage,hast-util-to-text-4.0.2,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,hast-util-to-text-4.0.2,0
node --conditions development test.js,hast-util-to-text-4.0.2,0
c8 --100 --reporter lcov npm run test-api,hast-util-to-text-4.0.2,0
npm run build && npm run format && npm run test-coverage,hast-util-to-text-4.0.2,0
npm run build && npm run format,hast-util-whitespace-3.0.0,0
tsc --build --clean && tsc --build && type-coverage,hast-util-whitespace-3.0.0,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,hast-util-whitespace-3.0.0,0
node --conditions development test.js,hast-util-whitespace-3.0.0,0
c8 --100 --reporter lcov npm run test-api,hast-util-whitespace-3.0.0,0
npm run build && npm run format && npm run test-coverage,hast-util-whitespace-3.0.0,0
mocha,has-values-2.0.1,0
node test/test.js,here-0.0.2,0
node '../../ops/scripts/esbuild.js' && npm run dts,html-crush-6.0.22,0
exit 0,html-crush-6.0.22,0
exit 0,html-crush-6.0.22,0
DEV=true node '../../ops/scripts/esbuild.js' && npm run dts,html-crush-6.0.22,0
c8 npm run unit && npm run examples && npm run lint,html-crush-6.0.22,0
rollup -c && npm run prettier -- 'types/index.d.ts' --write --log-level 'silent',html-crush-6.0.22,0
node '../../ops/scripts/run-examples.js',html-crush-6.0.22,0
node '../../ops/lect/lect.js' && npm run prettier -- 'README.md' '.all-contributorsrc' 'rollup.config.js' --write,html-crush-6.0.22,0
npm publish || :,html-crush-6.0.22,0
eslint . --fix,html-crush-6.0.22,0
node perf/check.js,html-crush-6.0.22,0
echo 'ready',html-crush-6.0.22,0
prettier,html-crush-6.0.22,0
npm run prettier -- --write '**/*.{ts;tsx;md}' --no-error-on-unmatched-pattern --log-level 'silent',html-crush-6.0.22,0
npm run lect && npm run build,html-crush-6.0.22,0
npm run devtest,html-crush-6.0.22,0
uvu test,html-crush-6.0.22,0
mocha --bail,intersperse-1.0.0,0
del distribution && tsc,is-7.0.1,0
tsc --noEmit && xo && ava,is-7.0.1,0
npm run build,is-7.0.1,0
node test,is-undefined-1.0.12,0
mocha,koalas-1.0.2,0
npm run build:clean; npm run build:docs:clean; npm run test:clean,lodash-decorators-6.0.1,0
npm run build:test,lodash-decorators-6.0.1,0
mocha --opts mocha.opts,lodash-decorators-6.0.1,0
del test,lodash-decorators-6.0.1,0
npm run test:clean,lodash-decorators-6.0.1,0
npm run lint && npm run build:clean,lodash-decorators-6.0.1,0
npm run test:clean,lodash-decorators-6.0.1,0
npm run build:docs:clean,lodash-decorators-6.0.1,0
del '*.js' '*.js.map' '*.d.ts' applicators factory utils,lodash-decorators-6.0.1,0
del buildDocs,lodash-decorators-6.0.1,0
tsc -p tsconfig.build.json,lodash-decorators-6.0.1,0
tsc -p tsconfig.test.json,lodash-decorators-6.0.1,0
tsc -p tsconfig.docs.json,lodash-decorators-6.0.1,0
npm run build:docs,lodash-decorators-6.0.1,0
npm run build:docs:clean,lodash-decorators-6.0.1,0
del docs && esdoc,lodash-decorators-6.0.1,0
http-server ./docs,lodash-decorators-6.0.1,0
git subtree push --prefix docs origin gh-pages,lodash-decorators-6.0.1,0
doctoc ./README.md,lodash-decorators-6.0.1,0
npm run build && npm run docs && npm run readme,lodash-decorators-6.0.1,0
tslint src/**,lodash-decorators-6.0.1,0
tslint src/** --fix,lodash-decorators-6.0.1,0
standard-version,lodash-decorators-6.0.1,0
mocha,log-utils-1.0.0,0
make test,math-base-assert-is-nonnegative-integer-0.2.1,0
make test-cov,math-base-assert-is-nonnegative-integer-0.2.1,0
make examples,math-base-assert-is-nonnegative-integer-0.2.1,0
make benchmark,math-base-assert-is-nonnegative-integer-0.2.1,0
npm run cover,maybe-callback-2.1.0,0
istanbul cover --report cobertura --print detail node_modules/.bin/cached-tape -- test/index.js && istanbul check-coverage --branches=100,maybe-callback-2.1.0,0
istanbul report html && opn ./coverage/index.html,maybe-callback-2.1.0,0
npm run build && npm run format,mdast-comment-marker-3.0.0,0
tsc --build --clean && tsc --build && type-coverage,mdast-comment-marker-3.0.0,0
remark . -qfo && prettier . -w --loglevel warn && xo --fix,mdast-comment-marker-3.0.0,0
node --conditions development test.js,mdast-comment-marker-3.0.0,0
c8 --100 --reporter lcov npm run test-api,mdast-comment-marker-3.0.0,0
npm run build && npm run format && npm run test-coverage,mdast-comment-marker-3.0.0,0
npm run build && npm run format,mdast-squeeze-paragraphs-6.0.0,0
tsc --build --clean && tsc --build && type-coverage,mdast-squeeze-paragraphs-6.0.0,0
remark . -qfo && prettier . -w --loglevel warn && xo --fix,mdast-squeeze-paragraphs-6.0.0,0
node --conditions development test.js,mdast-squeeze-paragraphs-6.0.0,0
c8 --100 --reporter lcov npm run test-api,mdast-squeeze-paragraphs-6.0.0,0
npm run build && npm run format && npm run test-coverage,mdast-squeeze-paragraphs-6.0.0,0
npm run build && npm run format,mdast-util-compact-5.0.0,0
tsc --build --clean && tsc --build && type-coverage,mdast-util-compact-5.0.0,0
remark . -qfo && prettier . -w --loglevel warn && xo --fix,mdast-util-compact-5.0.0,0
node --conditions development test.js,mdast-util-compact-5.0.0,0
c8 --100 --reporter lcov npm run test-api,mdast-util-compact-5.0.0,0
npm run build && npm run format && npm run test-coverage,mdast-util-compact-5.0.0,0
npm run build && npm run format,mdast-util-definitions-6.0.0,0
tsc --build --clean && tsc --build && type-coverage,mdast-util-definitions-6.0.0,0
remark . -qfo && prettier . -w --loglevel warn && xo --fix,mdast-util-definitions-6.0.0,0
node --conditions development test.js,mdast-util-definitions-6.0.0,0
c8 --100 --reporter lcov npm run test-api,mdast-util-definitions-6.0.0,0
npm run build && npm run format && npm run test-coverage,mdast-util-definitions-6.0.0,0
tsc --build --clean && tsc --build && type-coverage,mdast-util-directive-3.1.0,0
remark --frail --output --quiet -- . && prettier --log-level warn --write -- . && xo --fix,mdast-util-directive-3.1.0,0
node --conditions development test.js,mdast-util-directive-3.1.0,0
node --conditions production test.js,mdast-util-directive-3.1.0,0
npm run test-api-dev && npm run test-api-prod,mdast-util-directive-3.1.0,0
c8 --100 --reporter lcov -- npm run test-api,mdast-util-directive-3.1.0,0
npm run build && npm run format && npm run test-coverage,mdast-util-directive-3.1.0,0
tsc --build --clean && tsc --build && type-coverage,mdast-util-find-and-replace-3.0.2,0
remark --frail --output --quiet -- . && prettier --log-level warn --write -- . && xo --fix,mdast-util-find-and-replace-3.0.2,0
node --conditions development test.js,mdast-util-find-and-replace-3.0.2,0
c8 --100 --reporter lcov -- npm run test-api,mdast-util-find-and-replace-3.0.2,0
npm run build && npm run format && npm run test-coverage,mdast-util-find-and-replace-3.0.2,0
tsc --build --clean && tsc --build && type-coverage && micromark-build && esbuild . --bundle --minify | terser | gzip-size --raw,mdast-util-from-markdown-2.0.2,0
remark --frail --quiet --output -- . && prettier --log-level warn --write -- . && xo --fix,mdast-util-from-markdown-2.0.2,0
node --conditions development test/index.js,mdast-util-from-markdown-2.0.2,0
node --conditions production test/index.js,mdast-util-from-markdown-2.0.2,0
npm run test-api-dev && npm run test-api-prod,mdast-util-from-markdown-2.0.2,0
c8 --100 --reporter lcov -- npm run test-api,mdast-util-from-markdown-2.0.2,0
npm run build && npm run format && npm run test-coverage,mdast-util-from-markdown-2.0.2,0
npm run build && npm run format,mdast-util-frontmatter-2.0.1,0
tsc --build --clean && tsc --build && type-coverage,mdast-util-frontmatter-2.0.1,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,mdast-util-frontmatter-2.0.1,0
node --conditions production test.js,mdast-util-frontmatter-2.0.1,0
node --conditions development test.js,mdast-util-frontmatter-2.0.1,0
npm run test-api-dev && npm run test-api-prod,mdast-util-frontmatter-2.0.1,0
c8 --100 --reporter lcov npm run test-api,mdast-util-frontmatter-2.0.1,0
npm run build && npm run format && npm run test-coverage,mdast-util-frontmatter-2.0.1,0
tsc --build --clean && tsc --build && type-coverage,mdast-util-gfm-3.1.0,0
node --conditions development script/crawl-tests.js,mdast-util-gfm-3.1.0,0
remark --frail --output --quiet -- . && prettier --log-level warn --write -- . && xo --fix,mdast-util-gfm-3.1.0,0
node --conditions production test/index.js,mdast-util-gfm-3.1.0,0
node --conditions development test/index.js,mdast-util-gfm-3.1.0,0
npm run test-api-dev && npm run test-api-prod,mdast-util-gfm-3.1.0,0
c8 --100 --reporter lcov -- npm run test-api,mdast-util-gfm-3.1.0,0
npm run build && npm run format && npm run test-coverage,mdast-util-gfm-3.1.0,0
npm run build && npm run format,mdast-util-gfm-autolink-literal-2.0.1,0
tsc --build --clean && tsc --build && type-coverage,mdast-util-gfm-autolink-literal-2.0.1,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,mdast-util-gfm-autolink-literal-2.0.1,0
node --conditions production test/index.js,mdast-util-gfm-autolink-literal-2.0.1,0
node --conditions development test/index.js,mdast-util-gfm-autolink-literal-2.0.1,0
npm run test-api-dev && npm run test-api-prod,mdast-util-gfm-autolink-literal-2.0.1,0
c8 --100 --reporter lcov npm run test-api,mdast-util-gfm-autolink-literal-2.0.1,0
npm run build && npm run format && npm run test-coverage,mdast-util-gfm-autolink-literal-2.0.1,0
tsc --build --clean && tsc --build && type-coverage,mdast-util-gfm-footnote-2.1.0,0
remark --frail --output --quiet -- . && prettier --log-level warn --write -- . && xo --fix,mdast-util-gfm-footnote-2.1.0,0
node --conditions development test.js,mdast-util-gfm-footnote-2.1.0,0
node --conditions production test.js,mdast-util-gfm-footnote-2.1.0,0
npm run test-api-dev && npm run test-api-prod,mdast-util-gfm-footnote-2.1.0,0
c8 --100 --reporter lcov npm run test-api,mdast-util-gfm-footnote-2.1.0,0
npm run build && npm run format && npm run test-coverage,mdast-util-gfm-footnote-2.1.0,0
npm run build && npm run format,mdast-util-gfm-strikethrough-2.0.0,0
tsc --build --clean && tsc --build && type-coverage,mdast-util-gfm-strikethrough-2.0.0,0
remark . -qfo && prettier . -w --loglevel warn && xo --fix,mdast-util-gfm-strikethrough-2.0.0,0
node --conditions production test.js,mdast-util-gfm-strikethrough-2.0.0,0
node --conditions development test.js,mdast-util-gfm-strikethrough-2.0.0,0
npm run test-api-dev && npm run test-api-prod,mdast-util-gfm-strikethrough-2.0.0,0
c8 --100 --reporter lcov npm run test-api,mdast-util-gfm-strikethrough-2.0.0,0
npm run build && npm run format && npm run test-coverage,mdast-util-gfm-strikethrough-2.0.0,0
npm run build && npm run format,mdast-util-gfm-table-2.0.0,0
tsc --build --clean && tsc --build && type-coverage,mdast-util-gfm-table-2.0.0,0
remark . -qfo && prettier . -w --loglevel warn && xo --fix,mdast-util-gfm-table-2.0.0,0
node --conditions production test.js,mdast-util-gfm-table-2.0.0,0
node --conditions development test.js,mdast-util-gfm-table-2.0.0,0
npm run test-api-dev && npm run test-api-prod,mdast-util-gfm-table-2.0.0,0
c8 --100 --reporter lcov npm run test-api,mdast-util-gfm-table-2.0.0,0
npm run build && npm run format && npm run test-coverage,mdast-util-gfm-table-2.0.0,0
npm run build && npm run format,mdast-util-gfm-task-list-item-2.0.0,0
tsc --build --clean && tsc --build && type-coverage,mdast-util-gfm-task-list-item-2.0.0,0
remark . -qfo && prettier . -w --loglevel warn && xo --fix,mdast-util-gfm-task-list-item-2.0.0,0
node --conditions production test.js,mdast-util-gfm-task-list-item-2.0.0,0
node --conditions development test.js,mdast-util-gfm-task-list-item-2.0.0,0
npm run test-api-dev && npm run test-api-prod,mdast-util-gfm-task-list-item-2.0.0,0
c8 --100 --reporter lcov npm run test-api,mdast-util-gfm-task-list-item-2.0.0,0
npm run build && npm run format && npm run test-coverage,mdast-util-gfm-task-list-item-2.0.0,0
npm run build && npm run format,mdast-util-heading-range-4.0.0,0
tsc --build --clean && tsc --build && type-coverage,mdast-util-heading-range-4.0.0,0
remark . -qfo && prettier . -w --loglevel warn && xo --fix,mdast-util-heading-range-4.0.0,0
node --conditions development test.js,mdast-util-heading-range-4.0.0,0
c8 --100 --reporter lcov npm run test-api,mdast-util-heading-range-4.0.0,0
npm run build && npm run format && npm run test-coverage,mdast-util-heading-range-4.0.0,0
npm run build && npm run format,mdast-util-heading-style-3.0.0,0
tsc --build --clean && tsc --build && type-coverage,mdast-util-heading-style-3.0.0,0
remark . -qfo && prettier . -w --loglevel warn && xo --fix,mdast-util-heading-style-3.0.0,0
node --conditions development test.js,mdast-util-heading-style-3.0.0,0
c8 --100 --reporter lcov npm run test-api,mdast-util-heading-style-3.0.0,0
npm run build && npm run format && npm run test-coverage,mdast-util-heading-style-3.0.0,0
npm run build && npm run format,mdast-util-math-3.0.0,0
tsc --build --clean && tsc --build && type-coverage,mdast-util-math-3.0.0,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,mdast-util-math-3.0.0,0
node --conditions development test.js,mdast-util-math-3.0.0,0
node --conditions production test.js,mdast-util-math-3.0.0,0
npm run test-api-dev && npm run test-api-prod,mdast-util-math-3.0.0,0
c8 --100 --reporter lcov npm run test-api,mdast-util-math-3.0.0,0
npm run build && npm run format && npm run test-coverage,mdast-util-math-3.0.0,0
npm run build && npm run format,mdast-util-mdx-3.0.0,0
tsc --build --clean && tsc --build && type-coverage,mdast-util-mdx-3.0.0,0
remark . -qfo && prettier . -w --loglevel warn && xo --fix,mdast-util-mdx-3.0.0,0
node --conditions development test.js,mdast-util-mdx-3.0.0,0
c8 --100 --reporter lcov npm run test-api,mdast-util-mdx-3.0.0,0
npm run build && npm run format && npm run test-coverage,mdast-util-mdx-3.0.0,0
npm run build && npm run format,mdast-util-mdx-expression-2.0.1,0
tsc --build --clean && tsc --build && type-coverage,mdast-util-mdx-expression-2.0.1,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,mdast-util-mdx-expression-2.0.1,0
node --conditions production test.js,mdast-util-mdx-expression-2.0.1,0
node --conditions development test.js,mdast-util-mdx-expression-2.0.1,0
npm run test-api-dev && npm run test-api-prod,mdast-util-mdx-expression-2.0.1,0
c8 --100 --reporter lcov npm run test-api,mdast-util-mdx-expression-2.0.1,0
npm run build && npm run format && npm run test-coverage,mdast-util-mdx-expression-2.0.1,0
npm run build && npm run format,mdast-util-mdxjs-esm-2.0.1,0
tsc --build --clean && tsc --build && type-coverage,mdast-util-mdxjs-esm-2.0.1,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,mdast-util-mdxjs-esm-2.0.1,0
node --conditions production test.js,mdast-util-mdxjs-esm-2.0.1,0
node --conditions development test.js,mdast-util-mdxjs-esm-2.0.1,0
npm run test-api-dev && npm run test-api-prod,mdast-util-mdxjs-esm-2.0.1,0
c8 --100 --reporter lcov npm run test-api,mdast-util-mdxjs-esm-2.0.1,0
npm run build && npm run format && npm run test-coverage,mdast-util-mdxjs-esm-2.0.1,0
npm run build && npm run format,mdast-util-mdx-jsx-3.2.0,0
tsc --build --clean && tsc --build && type-coverage,mdast-util-mdx-jsx-3.2.0,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,mdast-util-mdx-jsx-3.2.0,0
node --conditions production test.js,mdast-util-mdx-jsx-3.2.0,0
node --conditions development test.js,mdast-util-mdx-jsx-3.2.0,0
npm run test-api-dev && npm run test-api-prod,mdast-util-mdx-jsx-3.2.0,0
c8 --100 --reporter lcov npm run test-api,mdast-util-mdx-jsx-3.2.0,0
npm run build && npm run format && npm run test-coverage,mdast-util-mdx-jsx-3.2.0,0
npm run build && npm run format,mdast-util-phrasing-4.1.0,0
tsc --build --clean && tsc --build && type-coverage,mdast-util-phrasing-4.1.0,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,mdast-util-phrasing-4.1.0,0
node --conditions development test.js,mdast-util-phrasing-4.1.0,0
c8 --100 --reporter lcov npm run test-api,mdast-util-phrasing-4.1.0,0
npm run build && npm run format && npm run test-coverage,mdast-util-phrasing-4.1.0,0
npm run build && npm run format,mdast-util-toc-7.1.0,0
tsc --build --clean && tsc --build && type-coverage,mdast-util-toc-7.1.0,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,mdast-util-toc-7.1.0,0
node --conditions development test/index.js,mdast-util-toc-7.1.0,0
c8 --100 --reporter lcov npm run test-api,mdast-util-toc-7.1.0,0
npm run build && npm run format && npm run test-coverage,mdast-util-toc-7.1.0,0
npm run build && npm run format,mdast-util-to-hast-13.2.0,0
tsc --build --clean && tsc --build && type-coverage,mdast-util-to-hast-13.2.0,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,mdast-util-to-hast-13.2.0,0
node --conditions development test/index.js,mdast-util-to-hast-13.2.0,0
c8 --100 --reporter lcov npm run test-api,mdast-util-to-hast-13.2.0,0
npm run build && npm run format && npm run test-coverage,mdast-util-to-hast-13.2.0,0
npm run build && npm run format,mdast-util-to-markdown-2.1.2,0
tsc --build --clean && tsc --build && type-coverage,mdast-util-to-markdown-2.1.2,0
remark . -qfo && prettier . -w --log-level warn && xo --fix,mdast-util-to-markdown-2.1.2,0
node --conditions development test/index.js,mdast-util-to-markdown-2.1.2,0
c8 --100 --reporter lcov npm run test-api,mdast-util-to-markdown-2.1.2,0
npm run build && npm run format && npm run test-coverage,mdast-util-to-markdown-2.1.2,0
npm run build && npm run format,mdast-util-to-nlcst-7.0.1,0
tsc --build --clean && tsc --build && type-coverage,mdast-util-to-nlcst-7.0.1,0
remark . -qfo --ignore-pattern test/ && prettier . -w --log-level warn && xo --fix,mdast-util-to-nlcst-7.0.1,0
node --conditions development test/index.js,mdast-util-to-nlcst-7.0.1,0
c8 --check-coverage --100 --reporter lcov npm run test-api,mdast-util-to-nlcst-7.0.1,0
npm run build && npm run format && npm run test-coverage,mdast-util-to-nlcst-7.0.1,0
npm run build && npm run format,mdast-util-to-string-4.0.0,0
tsc --build --clean && tsc --build && type-coverage,mdast-util-to-string-4.0.0,0
remark . -qfo && prettier . -w --loglevel warn && xo --fix,mdast-util-to-string-4.0.0,0
node --conditions development test.js,mdast-util-to-string-4.0.0,0
c8 --100 --reporter lcov npm run test-api,mdast-util-to-string-4.0.0,0
npm run build && npm run format && npm run test-coverage,mdast-util-to-string-4.0.0,0
npm run build,meow-13.2.0,0
rollup --config,meow-13.2.0,0
xo && npm run build && ava && tsd --typings build/index.d.ts,meow-13.2.0,0
jshint *.js ./tests/*.js,merge-yaml-1.1.0,0
jenkins-mocha ./tests/*.js,merge-yaml-1.1.0,0
istanbul check-coverage,merge-yaml-1.1.0,0
tsm -r ./test/_polyfill.ts bench/index.ts,meros-1.3.0,0
bundt --minify,meros-1.3.0,0
prettier --write --list-different "{*;{src;examples;test}/**/*;.github/**/*}.{ts;tsx;json;yml;md}",meros-1.3.0,0
pnpm run build,meros-1.3.0,0
uvu test ".spec.ts$" -r tsm -r test/_polyfill.ts -i suites,meros-1.3.0,0
tsc --noEmit,meros-1.3.0,0
micromark-build,micromark-util-character-2.1.1,0
micromark-build,micromark-util-chunked-2.0.1,0
micromark-build,micromark-util-classify-character-2.0.1,0
micromark-build,micromark-util-decode-numeric-character-reference-2.0.2,0
micromark-build,micromark-util-decode-string-2.0.1,0
micromark-build,micromark-util-normalize-identifier-2.0.1,0
micromark-build,micromark-util-sanitize-uri-2.0.1,0
micromark-build,micromark-util-subtokenize-2.1.0,0
run-s lint test distro test:types,min-dash-4.2.3,0
